accession,seq_len,epitope_density,n_epitope_residues,method,auroc,auprc,precision_at_k,ig_scores_json
P28744,392,0.12244897959183673,48,random_mean,0.4959308381782946,0.133242217053484,0.1175,
P28744,392,0.12244897959183673,48,shuffled_mean,0.5028991036821706,0.13584005256622084,0.12937500000000002,
A0A140KPR6,343,0.4489795918367347,154,attention_weights,0.48570741427884284,0.4496642901758785,0.4025974025974026,
A0A140KPR6,343,0.4489795918367347,154,integrated_gradients,0.5192056620628049,0.48518255063337984,0.4805194805194805,"[7.458403587341309,4.00123929977417,3.663818120956421,2.403427839279175,4.225086688995361,1.722737193107605,2.6888656616210938,1.51072359085083,4.550429344177246,1.8809804916381836,1.9823474884033203,1.9999349117279053,1.0671199560165405,3.0029563903808594,0.8745020031929016,1.4721770286560059,0.7973666191101074,1.509390950202942,2.293826103210449,1.9050073623657227,2.1764097213745117,1.8173269033432007,4.054233551025391,0.9515809416770935,1.4623303413391113,2.1071839332580566,2.2759385108947754,1.5783450603485107,1.776751160621643,1.7553632259368896,1.4381389617919922,1.6211469173431396,1.7284399271011353,2.0642480850219727,1.4059849977493286,1.2552745342254639,0.8617933392524719,1.3198177814483643,2.8790712356567383,1.3532962799072266,1.4535226821899414,1.3398737907409668,3.0459141731262207,2.9863903522491455,1.7040048837661743,1.5120553970336914,0.9406977891921997,0.9914281964302063,0.969761848449707,1.8464807271957397,2.074613094329834,0.8636192083358765,2.5255417823791504,1.2983789443969727,1.2681584358215332,1.2486863136291504,1.8161730766296387,2.6148438453674316,2.3381567001342773,2.025848865509033,1.295387864112854,1.4480986595153809,1.4105722904205322,1.5969939231872559,1.1547237634658813,1.0666710138320923,1.2766016721725464,0.8779041767120361,1.0761339664459229,1.5473158359527588,1.3867439031600952,0.7547568678855896,1.073898196220398,1.0462360382080078,0.7447923421859741,0.7160897254943848,1.04829740524292,2.3190290927886963,1.0647621154785156,0.5919106006622314,0.6581670641899109,1.091062307357788,0.8582159280776978,0.8225739598274231,1.3015098571777344,0.8684077262878418,1.3930368423461914,1.0654196739196777,2.0860838890075684,0.9195468425750732,0.862474799156189,1.08226478099823,0.7266205549240112,0.6810991764068604,0.8267225027084351,1.6504735946655273,1.5480892658233643,0.9077801704406738,0.9182265400886536,0.8619381785392761,1.160893201828003,0.8821976780891418,0.5957351326942444,0.9336189031600952,0.6973212361335754,0.7499905228614807,0.7725893259048462,0.9090262651443481,1.1253184080123901,0.8374775648117065,0.8961924314498901,0.9419746398925781,0.9152700901031494,0.6786646842956543,1.4422962665557861,0.6899999976158142,0.7663834095001221,0.7477489709854126,1.1765577793121338,0.5905925035476685,0.8884823322296143,1.0290279388427734,0.7724398374557495,0.8315922021865845,0.5436602234840393,1.4126436710357666,0.8128921389579773,0.5794752836227417,0.5452644228935242,0.8566927909851074,1.6002249717712402,1.6672391891479492,1.291527271270752,0.7153599262237549,0.658126711845398,1.1166538000106812,1.1148383617401123,0.6844639778137207,1.3757884502410889,0.6000897288322449,0.6789312958717346,0.8733959794044495,0.4422513246536255,1.0254497528076172,1.1775811910629272,0.7519964575767517,0.5858592391014099,0.572652280330658,1.434584617614746,0.58759605884552,1.1846592426300049,0.9477882385253906,0.6621069312095642,1.0984474420547485,0.6581984758377075,0.8974530100822449,0.4464731812477112,0.534400463104248,0.35728132724761963,0.5660132169723511,0.3997378945350647,0.4845552444458008,1.1416579484939575,0.7632828950881958,1.3742196559906006,0.5195472240447998,1.3677175045013428,1.2320988178253174,0.8347862958908081,0.31774723529815674,0.7892574667930603,0.8414320349693298,0.8677014112472534,0.61359703540802,0.7974370121955872,0.7074865102767944,1.1177937984466553,0.7488000988960266,0.7704859375953674,1.5131638050079346,0.5611060261726379,0.7030524611473083,0.6477230787277222,0.7373711466789246,0.8473819494247437,0.486946702003479,0.6929219961166382,0.875035285949707,0.6325872540473938,0.7256550192832947,1.2858963012695312,0.6762331128120422,0.8000518083572388,0.7310118675231934,1.0067148208618164,0.6158024072647095,1.7384181022644043,0.6823471188545227,0.47441500425338745,0.7801538109779358,1.0752815008163452,0.6932844519615173,0.6169060468673706,1.4178612232208252,1.255813479423523,1.821943998336792,0.5747013092041016,1.354569911956787,0.513433575630188,1.4073383808135986,0.8319053649902344,0.616485595703125,0.7817792892456055,1.0492851734161377,0.6455885171890259,1.539392352104187,1.159412145614624,1.2897260189056396,0.6007103323936462,1.129489779472351,1.4730406999588013,0.6716066002845764,1.0219489336013794,1.5125231742858887,1.21390700340271,1.1761634349822998,0.8380091190338135,0.8803815245628357,0.786065399646759,1.4171162843704224,0.8273603916168213,1.0194199085235596,0.70514976978302,0.7528290748596191,0.6830800175666809,0.7352821826934814,0.5804548859596252,0.8050850629806519,0.8530231714248657,0.5770451426506042,0.4642370939254761,0.6878018379211426,0.6143040657043457,0.765889048576355,0.4770950675010681,0.7106810212135315,0.925429105758667,0.7585386037826538,0.4833543300628662,1.0588421821594238,1.0271716117858887,1.168129324913025,0.8850829005241394,1.0408719778060913,0.9088987708091736,0.6278260946273804,1.2841558456420898,1.126362681388855,0.7304949760437012,1.0820798873901367,1.2017366886138916,0.7168349623680115,1.0530709028244019,0.7051559686660767,0.7600371241569519,0.5854735374450684,0.5444992184638977,0.9064056277275085,0.695138692855835,0.7226695418357849,1.0108449459075928,0.6985896825790405,0.920861005783081,1.0000722408294678,1.133919358253479,0.7785049676895142,0.5693947672843933,1.198717474937439,0.8201544880867004,0.6083042025566101,0.619766891002655,0.9447984099388123,0.6122145652770996,0.7317590713500977,0.6607928276062012,0.5138052701950073,0.705543041229248,1.159825325012207,0.6547331213951111,0.5813919901847839,0.5615013837814331,0.8251252770423889,0.6082565784454346,0.4470632076263428,0.5349193811416626,0.48610439896583557,0.7602246999740601,0.9990658760070801,0.6360136270523071,0.6455079317092896,0.7120159864425659,0.8377532362937927,0.8573318719863892,1.4715030193328857,0.8565645217895508,1.1639299392700195,1.151271104812622,0.7718647718429565,1.5408843755722046,0.5769200325012207,0.7867661714553833,0.8964008092880249,0.6028466820716858,0.9883294105529785,0.550049364566803,1.6743173599243164,0.8460471630096436,0.7089621424674988,1.4837098121643066,1.3088239431381226,0.7534473538398743,0.8437764644622803,1.0324645042419434,0.7406667470932007,0.8010860085487366,0.9462878108024597,0.7669234871864319,0.8169891238212585,0.9307673573493958,0.800319492816925,1.4788588285446167,0.968576967716217,0.8986493945121765,0.7053165435791016,0.710296630859375,0.7600038051605225,0.6480071544647217,0.8612598776817322,0.7269598245620728,1.0383734703063965,1.4291644096374512,1.0325047969818115,0.6720051765441895]"
A0A140KPR6,343,0.4489795918367347,154,random_mean,0.5006744313887171,0.45617319056781624,0.44896103896103895,
A0A140KPR6,343,0.4489795918367347,154,shuffled_mean,0.5014687693259122,0.45828257506038184,0.44844155844155836,
A1KXH6,219,0.136986301369863,30,attention_weights,0.5239858906525574,0.15816999278736327,0.16666666666666666,
A1KXH6,219,0.136986301369863,30,integrated_gradients,0.26243386243386246,0.09158467412046521,0.06666666666666667,"[4.426785469055176,3.539806365966797,2.6441946029663086,1.9664859771728516,2.139545440673828,5.322990417480469,2.985206365585327,2.3631954193115234,3.803750514984131,3.6539084911346436,3.198698043823242,3.0109987258911133,2.7961368560791016,3.5670766830444336,2.360840320587158,2.3347177505493164,1.9529366493225098,2.3609185218811035,2.6451785564422607,2.0517418384552,1.9893238544464111,2.3537869453430176,3.7051801681518555,1.7300145626068115,3.3519153594970703,2.681490421295166,2.805832862854004,1.588037371635437,2.8456673622131348,2.4267184734344482,3.7628769874572754,2.819382667541504,2.6625421047210693,1.688896656036377,2.9915637969970703,1.6590081453323364,2.602649211883545,2.6313095092773438,2.457528591156006,1.7368606328964233,2.867089033126831,1.9802885055541992,1.8190776109695435,1.4105308055877686,1.5046532154083252,3.784773349761963,1.7417936325073242,1.75877845287323,2.2650234699249268,2.2939343452453613,2.7243690490722656,1.3613333702087402,2.084968328475952,2.788156032562256,2.350123167037964,3.0573806762695312,4.273199081420898,3.4639718532562256,1.8478869199752808,2.557398796081543,6.025726795196533,2.8655667304992676,2.764906406402588,3.2546091079711914,11.686511039733887,7.695060729980469,2.725701332092285,3.93609619140625,2.6574289798736572,3.037139892578125,2.119499683380127,3.7109827995300293,2.2152276039123535,2.129566192626953,2.187411069869995,2.5919978618621826,2.044210433959961,1.5399749279022217,2.3764090538024902,2.923186779022217,3.0321857929229736,1.097409725189209,1.5928139686584473,1.3633273839950562,1.165489912033081,2.7474374771118164,2.747924327850342,2.7368884086608887,2.0020105838775635,1.699059247970581,1.4815802574157715,1.9891860485076904,1.5953865051269531,1.6191291809082031,1.7809405326843262,1.208935022354126,1.6191635131835938,1.2288622856140137,2.089071035385132,2.0853681564331055,3.2955236434936523,1.026771068572998,0.8300544023513794,1.3921829462051392,1.5155941247940063,2.0254340171813965,1.4801311492919922,1.8448841571807861,1.5160810947418213,1.7187081575393677,4.166893482208252,1.9836673736572266,1.3783601522445679,1.195694923400879,2.7598659992218018,2.1784462928771973,1.5024603605270386,2.384545087814331,1.4190293550491333,1.5254895687103271,2.0449414253234863,1.3895741701126099,1.0828561782836914,1.2216322422027588,1.674723744392395,2.9479823112487793,1.4013786315917969,0.9097529053688049,0.7405339479446411,1.0199463367462158,1.2578113079071045,1.6150474548339844,2.1984763145446777,1.0083117485046387,1.8805943727493286,1.5828275680541992,0.9208794832229614,0.9734041690826416,1.0736441612243652,1.056042194366455,1.3333580493927002,0.870246946811676,1.0787274837493896,1.2645670175552368,1.6744530200958252,1.4489412307739258,1.2549967765808105,1.1208910942077637,1.5093932151794434,1.7466915845870972,1.47517991065979,2.101144552230835,1.4946720600128174,1.5253322124481201,1.910308599472046,1.483132004737854,3.2099595069885254,2.0497121810913086,1.6321145296096802,1.3851808309555054,2.2310047149658203,3.041685104370117,2.0542383193969727,1.045381784439087,1.0646209716796875,1.419602394104004,1.4037786722183228,1.2061827182769775,1.8523685932159424,1.0534486770629883,1.8205941915512085,1.8438454866409302,1.33969247341156,1.1462624073028564,1.56192147731781,1.498327374458313,1.753047227859497,1.6077280044555664,2.210822582244873,1.634489893913269,1.5830669403076172,2.3238167762756348,2.0881171226501465,1.8193974494934082,1.2986056804656982,1.2877697944641113,1.187668800354004,1.839842677116394,1.0663278102874756,1.9383845329284668,1.2170920372009277,1.6639424562454224,1.7447632551193237,1.2555873394012451,1.3491778373718262,1.1928908824920654,2.6097123622894287,1.5269700288772583,1.6246755123138428,1.2038795948028564,1.105222225189209,0.8880501985549927,1.0065712928771973,2.80920672416687,0.9330118894577026,1.0840643644332886,2.0539345741271973,1.3610796928405762,1.2333850860595703,2.2709169387817383,1.1816935539245605,1.330310344696045,1.3674366474151611,2.6746644973754883,2.0597007274627686,1.5074851512908936,1.4567129611968994,2.5649771690368652,1.4240493774414062]"
A1KXH6,219,0.136986301369863,30,random_mean,0.49186772486772484,0.15338566926160824,0.13266666666666668,
A1KXH6,219,0.136986301369863,30,shuffled_mean,0.502994708994709,0.1563071095667594,0.1353333333333333,
A0A6P6Y1G3,132,0.11363636363636363,15,attention_weights,0.4638176638176638,0.11670385942651036,0.13333333333333333,
A0A6P6Y1G3,132,0.11363636363636363,15,integrated_gradients,0.437037037037037,0.10110566052551434,0.0,"[12.430259704589844,5.838829517364502,5.635164260864258,5.712018013000488,3.4182066917419434,5.333852767944336,4.902132511138916,2.784276008605957,3.5394139289855957,2.235109806060791,2.631131649017334,2.706376552581787,2.143456220626831,3.9399197101593018,3.8232181072235107,2.0109496116638184,2.19585919380188,7.141455173492432,2.7414114475250244,2.2896273136138916,1.948865294456482,3.2089426517486572,2.2719860076904297,1.5986073017120361,2.0637240409851074,3.0596885681152344,2.329962730407715,3.2361528873443604,2.891575813293457,1.9731247425079346,1.4090533256530762,1.7134065628051758,1.3683576583862305,1.7807673215866089,2.3607144355773926,1.4986484050750732,1.8017113208770752,1.4790769815444946,3.4380061626434326,2.3110804557800293,1.6516473293304443,1.5749356746673584,2.0596401691436768,2.552906036376953,2.0033645629882812,2.7350902557373047,1.3157148361206055,2.8000667095184326,2.9362378120422363,1.9272851943969727,2.0347890853881836,1.4670966863632202,1.979172706604004,1.8693360090255737,2.105630874633789,1.8022096157073975,1.656753420829773,1.5483808517456055,2.304482936859131,2.752790927886963,1.6402617692947388,1.9370036125183105,3.4485580921173096,1.5627987384796143,1.7122278213500977,2.515605926513672,2.4771687984466553,2.0798213481903076,4.633449554443359,3.206636428833008,2.7432138919830322,2.5405163764953613,2.931642532348633,2.291046380996704,2.398210048675537,1.678086519241333,1.8074394464492798,2.6004691123962402,1.8628685474395752,1.8215396404266357,1.7045469284057617,1.7569035291671753,1.704137921333313,2.2822961807250977,1.9562244415283203,3.678093910217285,1.4354898929595947,1.6313927173614502,1.7908411026000977,2.5119681358337402,1.2298721075057983,2.2092504501342773,1.906079649925232,1.893309235572815,1.9323556423187256,1.1235604286193848,2.104576826095581,1.514822006225586,2.7508230209350586,2.882214069366455,2.089477062225342,1.3941504955291748,1.4029560089111328,1.7770241498947144,1.3693805932998657,1.4431328773498535,4.440591812133789,2.2304439544677734,2.442687749862671,2.131626605987549,1.1335293054580688,1.641550064086914,2.539133071899414,2.718827486038208,1.83705472946167,1.6191270351409912,2.121721029281616,1.223633885383606,1.8808932304382324,3.5710926055908203,1.3054301738739014,1.3133541345596313,1.664679765701294,1.4210069179534912,3.6955881118774414,1.868920087814331,3.103215217590332,2.6716508865356445,3.1572978496551514,1.8296949863433838,3.1469619274139404,2.142266035079956]"
A0A6P6Y1G3,132,0.11363636363636363,15,random_mean,0.5120968660968661,0.1460895453518893,0.10599999999999996,
A0A6P6Y1G3,132,0.11363636363636363,15,shuffled_mean,0.49247863247863244,0.14560168050436043,0.11266666666666665,
A0A482J3M1,844,0.07701421800947868,65,attention_weights,0.34705243408709396,0.05526941088625497,0.03076923076923077,
